order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,cost_quantity,discount,sales_price,profit
1471,2023-03-15,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Paper,OFF-PA-10001293,10,10,2,3,20,0.6,19.4,-0.6000000000000014
1472,2022-08-27,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10000634,10,10,2,5,20,1.0,19.0,-1.0
1473,2022-03-23,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10004272,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
1474,2023-10-25,Same Day,Consumer,United States,Houston,Texas,77036,Central,Furniture,Furnishings,FUR-FU-10004270,10,10,4,5,40,2.0,38.0,-2.0
1475,2022-03-25,Standard Class,Home Office,United States,Niagara Falls,New York,14304,East,Office Supplies,Art,OFF-AR-10003770,20,20,6,2,120,2.4000000000000004,117.6,-2.4000000000000057
1476,2022-09-30,Standard Class,Home Office,United States,Niagara Falls,New York,14304,East,Office Supplies,Binders,OFF-BI-10000320,20,20,3,4,60,2.4000000000000004,57.6,-2.3999999999999986
1477,2023-07-08,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10003121,20,30,7,2,140,4.2,205.8,65.80000000000001
1478,2022-06-03,Standard Class,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Supplies,OFF-SU-10000381,50,50,7,5,350,17.5,332.5,-17.5
1479,2022-02-05,First Class,Consumer,United States,Westminster,California,92683,West,Technology,Phones,TEC-PH-10000376,30,30,4,4,120,4.8,115.2,-4.799999999999997
1480,2022-03-23,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10002262,30,30,4,2,120,2.4,117.6,-2.4000000000000057
1481,2022-01-12,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10002464,30,40,7,5,210,14.0,266.0,56.0
1482,2023-08-13,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10002214,20,30,3,5,60,4.5,85.5,25.5
1483,2023-04-25,Second Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,OFF-AR-10003560,10,10,2,2,20,0.4,19.6,-0.3999999999999986
1484,2023-08-19,Second Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Paper,OFF-PA-10000130,0,0,1,5,0,0.0,0.0,0.0
1485,2023-02-27,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000865,160,180,3,5,480,27.0,513.0,33.0
1486,2023-07-22,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Fasteners,OFF-FA-10003021,0,0,2,2,0,0.0,0.0,0.0
1487,2023-12-03,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10003580,1150,1210,7,3,8050,254.09999999999997,8215.9,165.89999999999964
1488,2022-11-13,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10001109,80,90,3,5,240,13.5,256.5,16.5
1489,2023-06-26,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Furnishings,FUR-FU-10003347,40,40,3,5,120,6.0,114.0,-6.0
1490,2023-07-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,OFF-LA-10000452,10,10,2,5,20,1.0,19.0,-1.0
1491,2023-07-01,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10002986,50,60,4,3,200,7.2,232.8,32.80000000000001
1492,2023-05-12,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10001838,10,10,1,2,10,0.2,9.8,-0.1999999999999993
1493,2022-12-11,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10000785,870,980,6,2,5220,117.60000000000001,5762.4,542.3999999999996
1494,2022-07-17,Standard Class,Corporate,United States,Vancouver,Washington,98661,West,Furniture,Furnishings,FUR-FU-10002885,10,10,2,3,20,0.6,19.4,-0.6000000000000014
1495,2022-08-20,Second Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Art,OFF-AR-10002952,30,40,3,2,90,2.4000000000000004,117.6,27.599999999999994
1496,2022-10-07,Standard Class,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,OFF-AR-10003759,10,10,7,3,70,2.1,67.9,-2.0999999999999943
1497,2022-04-08,Standard Class,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Storage,OFF-ST-10004950,20,20,1,5,20,1.0,19.0,-1.0
1498,2023-06-13,Standard Class,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,OFF-AR-10001940,10,10,5,4,50,2.0,48.0,-2.0
1499,2022-06-28,First Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10003981,20,20,5,5,100,5.0,95.0,-5.0
1500,2023-10-29,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,OFF-PA-10002749,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
1501,2022-06-24,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,OFF-PA-10003823,200,220,9,2,1800,39.6,1940.4,140.4000000000001
1502,2023-04-07,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,OFF-ST-10003716,500,540,3,5,1500,81.0,1539.0,39.0
1503,2022-05-28,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001300,30,30,2,3,60,1.8,58.2,-1.7999999999999972
1504,2023-11-03,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000010,10,10,2,5,20,1.0,19.0,-1.0
1505,2023-03-10,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001868,10,10,4,4,40,1.6,38.4,-1.6000000000000014
1506,2022-10-02,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003715,920,1000,6,3,5520,180.0,5820.0,300.0
1507,2023-06-09,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003708,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
1508,2022-12-14,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Technology,Machines,TEC-MA-10004458,380,400,4,4,1520,64.0,1536.0,16.0
1509,2023-03-18,Same Day,Home Office,United States,Omaha,Nebraska,68104,Central,Office Supplies,Binders,OFF-BI-10004965,30,30,3,3,90,2.7,87.3,-2.700000000000003
1510,2023-10-17,First Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10004270,10,10,2,2,20,0.4,19.6,-0.3999999999999986
1511,2023-02-16,Standard Class,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,OFF-AR-10002135,310,390,8,4,2480,124.8,2995.2,515.1999999999998
1512,2023-11-05,Standard Class,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,OFF-AR-10003514,30,40,9,2,270,7.2,352.8,82.80000000000001
1513,2022-01-30,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10002276,190,200,3,2,570,12.0,588.0,18.0
1514,2022-07-25,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10001098,20,20,5,2,100,2.0,98.0,-2.0
1515,2022-03-11,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10001636,10,10,4,4,40,1.6,38.4,-1.6000000000000014
1516,2022-04-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,FUR-CH-10002961,50,60,1,3,50,1.8,58.2,8.200000000000003
1517,2022-10-16,Second Class,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,Tables,FUR-TA-10004256,1470,1670,4,5,5880,334.0,6346.0,466.0
1518,2022-04-25,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004593,70,80,2,4,140,6.4,153.6,13.599999999999994
1519,2023-05-30,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10002827,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
1520,2022-07-14,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001759,20,20,7,5,140,7.0,133.0,-7.0
1521,2022-01-29,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10001419,20,20,5,2,100,2.0,98.0,-2.0
1522,2023-08-23,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,FUR-FU-10002253,170,210,6,2,1020,25.200000000000003,1234.8,214.79999999999995
1523,2023-09-28,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10002586,20,20,5,5,100,5.0,95.0,-5.0
1524,2022-04-08,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10003039,180,200,8,3,1440,48.0,1552.0,112.0
1525,2022-10-17,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Storage,OFF-ST-10004804,210,250,6,2,1260,30.0,1470.0,210.0
1526,2023-04-05,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Art,OFF-AR-10004042,80,90,6,2,480,10.8,529.2,49.200000000000045
1527,2022-06-02,Standard Class,Consumer,United States,Allentown,Pennsylvania,18103,East,Office Supplies,Art,OFF-AR-10002221,0,0,2,2,0,0.0,0.0,0.0
1528,2022-07-13,Standard Class,Consumer,United States,Allentown,Pennsylvania,18103,East,Furniture,Furnishings,FUR-FU-10002456,10,10,2,3,20,0.6,19.4,-0.6000000000000014
1529,2022-06-02,Second Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Fasteners,OFF-FA-10004968,30,30,7,4,210,8.4,201.6,-8.400000000000006
1530,2022-03-20,Second Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001274,10,10,2,2,20,0.4,19.6,-0.3999999999999986
1531,2023-04-19,Standard Class,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Paper,OFF-PA-10001125,60,70,3,3,180,6.300000000000001,203.7,23.69999999999999
1532,2022-11-25,Standard Class,Consumer,United States,Tempe,Arizona,85281,West,Office Supplies,Storage,OFF-ST-10000344,10,10,1,4,10,0.4,9.6,-0.40000000000000036
1533,2023-06-01,Standard Class,Consumer,United States,Tempe,Arizona,85281,West,Office Supplies,Fasteners,OFF-FA-10000585,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
1534,2023-11-12,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10003324,170,210,6,4,1020,50.400000000000006,1209.6,189.5999999999999
1535,2022-06-24,Standard Class,Home Office,United States,Laguna Niguel,California,92677,West,Furniture,Bookcases,FUR-BO-10004015,170,200,2,2,340,8.0,392.0,52.0
1536,2023-06-21,Standard Class,Corporate,United States,Bridgeton,New Jersey,8302,East,Office Supplies,Storage,OFF-ST-10000419,40,40,3,3,120,3.5999999999999996,116.4,-3.5999999999999943
1537,2023-04-26,Standard Class,Corporate,United States,Bridgeton,New Jersey,8302,East,Office Supplies,Appliances,OFF-AP-10001626,10,10,3,5,30,1.5,28.5,-1.5
1538,2022-05-05,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Technology,Phones,TEC-PH-10000439,30,40,1,3,30,1.2,38.8,8.799999999999997
1539,2023-12-03,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Art,OFF-AR-10003478,20,20,2,3,40,1.2,38.8,-1.2000000000000028
1540,2022-06-24,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Furniture,Bookcases,FUR-BO-10002545,690,780,3,4,2070,93.6,2246.4,176.4000000000001
1541,2023-01-13,Second Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Binders,OFF-BI-10001765,200,240,7,2,1400,33.6,1646.4,246.4000000000001
1542,2022-11-16,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10003981,10,10,5,4,50,2.0,48.0,-2.0
1543,2022-04-06,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,OFF-FA-10001561,10,10,6,5,60,3.0,57.0,-3.0
1544,2023-10-07,Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10004230,70,80,3,5,210,12.0,228.0,18.0
1545,2022-07-13,Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Paper,OFF-PA-10000350,30,30,4,3,120,3.6,116.4,-3.5999999999999943
1546,2022-04-29,Second Class,Corporate,United States,Watertown,New York,13601,East,Furniture,Bookcases,FUR-BO-10002613,1350,1570,7,2,9450,219.79999999999998,10770.2,1320.2000000000007
1547,2022-09-08,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,OFF-PA-10000994,310,340,4,2,1240,27.2,1332.8,92.79999999999995
1548,2023-05-14,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10002867,20,20,2,4,40,1.6,38.4,-1.6000000000000014
1549,2022-06-05,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,OFF-ST-10001291,20,30,2,3,40,1.8,58.2,18.200000000000003
1550,2023-01-24,First Class,Consumer,United States,New York City,New York,10011,East,Technology,Copiers,TEC-CO-10001046,470,560,1,2,470,11.2,548.8,78.79999999999995
1551,2023-07-07,Second Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,OFF-AP-10004868,10,10,6,4,60,2.4000000000000004,57.6,-2.3999999999999986
1552,2022-08-26,Standard Class,Consumer,United States,San Diego,California,92024,West,Office Supplies,Paper,OFF-PA-10000806,90,110,2,4,180,8.8,211.2,31.19999999999999
1553,2022-01-23,First Class,Home Office,United States,Appleton,Wisconsin,54915,Central,Office Supplies,Labels,OFF-LA-10002195,20,20,7,3,140,4.2,135.8,-4.199999999999989
1554,2022-03-12,Standard Class,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Binders,OFF-BI-10003719,110,120,5,4,550,24.0,576.0,26.0
1555,2022-05-26,Standard Class,Corporate,United States,Bellevue,Washington,98006,West,Office Supplies,Art,OFF-AR-10001315,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
1556,2022-02-27,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Technology,Accessories,TEC-AC-10000171,80,90,4,4,320,14.4,345.6,25.600000000000023
1557,2022-02-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,OFF-EN-10003134,10,10,1,5,10,0.5,9.5,-0.5
1558,2022-06-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001955,70,80,5,2,350,8.0,392.0,42.0
1559,2023-04-24,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Tables,FUR-TA-10001039,140,170,2,2,280,6.8,333.2,53.19999999999999
1560,2022-06-02,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10003712,40,40,9,5,360,18.0,342.0,-18.0
1561,2022-11-15,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Labels,OFF-LA-10001641,20,20,6,3,120,3.5999999999999996,116.4,-3.5999999999999943
1562,2023-02-26,First Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Art,OFF-AR-10003732,0,0,1,2,0,0.0,0.0,0.0
1563,2023-02-01,Same Day,Consumer,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10000577,860,1040,5,2,4300,104.0,5096.0,796.0
1564,2022-10-19,Same Day,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10004000,10,10,3,5,30,1.5,28.5,-1.5
1565,2023-05-08,Same Day,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,OFF-ST-10001370,290,350,5,5,1450,87.5,1662.5,212.5
1566,2023-07-20,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10004539,400,450,3,2,1200,27.0,1323.0,123.0
1567,2022-07-27,First Class,Consumer,United States,Allen,Texas,75002,Central,Technology,Accessories,TEC-AC-10003038,20,20,3,3,60,1.7999999999999998,58.2,-1.7999999999999972
1568,2023-08-05,First Class,Consumer,United States,Allen,Texas,75002,Central,Office Supplies,Binders,OFF-BI-10000088,10,10,4,5,40,2.0,38.0,-2.0
1569,2023-11-10,Same Day,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10000357,110,120,3,3,330,10.8,349.2,19.19999999999999
1570,2022-12-06,Standard Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,OFF-AR-10003504,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
1571,2022-10-19,First Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10000863,490,600,5,2,2450,60.0,2940.0,490.0
1572,2022-01-23,First Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Envelopes,OFF-EN-10003160,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
1573,2023-07-24,First Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Accessories,TEC-AC-10003280,30,30,1,2,30,0.6,29.4,-0.6000000000000014
1574,2023-08-02,First Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10000595,320,380,2,3,640,22.8,737.2,97.20000000000005
1575,2022-11-01,First Class,Consumer,United States,El Paso,Texas,79907,Central,Technology,Phones,TEC-PH-10000169,30,40,3,3,90,3.5999999999999996,116.4,26.400000000000006
1576,2023-05-30,First Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Chairs,FUR-CH-10004675,650,760,5,4,3250,152.0,3648.0,398.0
1577,2023-04-29,Standard Class,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Storage,OFF-ST-10002406,20,20,2,2,40,0.8,39.2,-0.7999999999999972
1578,2022-06-16,Standard Class,Home Office,United States,Florence,Alabama,35630,South,Office Supplies,Paper,OFF-PA-10001526,0,0,1,2,0,0.0,0.0,0.0
1579,2023-06-20,First Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Appliances,OFF-AP-10004336,140,170,3,3,420,15.299999999999999,494.7,74.69999999999999
1580,2023-09-13,First Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003012,260,310,2,2,520,12.4,607.6,87.60000000000002
1581,2022-01-12,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10002607,340,380,9,4,3060,136.79999999999998,3283.2,223.19999999999982
1582,2023-04-30,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10000642,40,40,2,2,80,1.6,78.4,-1.5999999999999943
1583,2023-11-28,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000545,1100,1220,2,4,2200,97.6,2342.4,142.4000000000001
1584,2022-03-26,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002157,50,50,3,3,150,4.5,145.5,-4.5
