sub_category,product_id,cost_price,list_price,quantity,discount_percent,cost_quantity,discount,sales_price,profit
Storage,OFF-ST-10001418,160,180,3,4,480,21.6,518.4,38.39999999999998
Storage,OFF-ST-10000676,180,190,2,5,360,19.0,361.0,1.0
Envelopes,OFF-EN-10001219,20,20,2,2,40,0.8,39.2,-0.7999999999999972
Furnishings,FUR-FU-10001424,10,10,1,4,10,0.4,9.6,-0.40000000000000036
Art,OFF-AR-10001022,10,10,2,5,20,1.0,19.0,-1.0
Art,OFF-AR-10000369,0,0,2,3,0,0.0,0.0,0.0
Envelopes,OFF-EN-10003055,70,80,2,2,140,3.2,156.8,16.80000000000001
Copiers,TEC-CO-10001046,780,840,2,5,1560,84.0,1596.0,36.0
Furnishings,FUR-FU-10000076,40,50,3,3,120,4.5,145.5,25.5
Binders,OFF-BI-10003719,30,40,5,4,150,8.0,192.0,42.0
Furnishings,FUR-FU-10003268,50,60,2,5,100,6.0,114.0,14.0
Furnishings,FUR-FU-10003553,160,170,3,4,480,20.4,489.6,9.600000000000023
Furnishings,FUR-FU-10003691,10,10,1,3,10,0.3,9.7,-0.3000000000000007
Art,OFF-AR-10003903,30,40,1,3,30,1.2,38.8,8.799999999999997
Fasteners,OFF-FA-10004854,20,20,2,4,40,1.6,38.4,-1.6000000000000014
Phones,TEC-PH-10003442,20,20,4,5,80,4.0,76.0,-4.0
Binders,OFF-BI-10004519,380,400,3,3,1140,36.0,1164.0,24.0
Fasteners,OFF-FA-10000304,10,10,4,2,40,0.8,39.2,-0.7999999999999972
Envelopes,OFF-EN-10004955,50,50,9,4,450,18.0,432.0,-18.0
Tables,FUR-TA-10004619,690,760,6,5,4140,228.0,4332.0,192.0
Tables,FUR-TA-10003473,3430,3610,12,3,41160,1299.6,42020.4,860.4000000000015
Bookcases,FUR-BO-10004467,200,250,3,2,600,15.0,735.0,135.0
Art,OFF-AR-10002280,40,40,6,2,240,4.800000000000001,235.2,-4.800000000000011
Chairs,FUR-CH-10001708,1070,1140,9,2,9630,205.20000000000002,10054.8,424.7999999999993
Appliances,OFF-AP-10000891,1600,1700,13,3,20800,663.0,21437.0,637.0
Art,OFF-AR-10000462,0,0,2,4,0,0.0,0.0,0.0
Phones,TEC-PH-10004165,970,1100,4,5,3880,220.0,4180.0,300.0
Art,OFF-AR-10003958,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Phones,TEC-PH-10000149,40,40,3,5,120,6.0,114.0,-6.0
Furnishings,FUR-FU-10003724,10,10,1,5,10,0.5,9.5,-0.5
Furnishings,FUR-FU-10003535,30,40,2,2,60,1.6,78.4,18.400000000000006
Binders,OFF-BI-10001575,30,30,3,5,90,4.5,85.5,-4.5
Storage,OFF-ST-10003716,490,540,3,5,1470,81.0,1539.0,69.0
Accessories,TEC-AC-10004469,220,260,8,2,1760,41.6,2038.4,278.4000000000001
Phones,TEC-PH-10004586,710,860,3,5,2130,129.0,2451.0,321.0
Binders,OFF-BI-10004236,20,20,4,2,80,1.6,78.4,-1.5999999999999943
Binders,OFF-BI-10001634,20,20,3,5,60,3.0,57.0,-3.0
Phones,TEC-PH-10000215,70,70,2,3,140,4.2,135.8,-4.199999999999989
Furnishings,FUR-FU-10003724,40,40,5,3,200,6.0,194.0,-6.0
Art,OFF-AR-10000422,10,10,3,5,30,1.5,28.5,-1.5
Storage,OFF-ST-10003306,130,140,1,5,130,7.0,133.0,3.0
Chairs,FUR-CH-10001146,240,290,6,3,1440,52.199999999999996,1687.8,247.79999999999995
Furnishings,FUR-FU-10000246,30,30,3,5,90,4.5,85.5,-4.5
Paper,OFF-PA-10002870,10,10,2,5,20,1.0,19.0,-1.0
Storage,OFF-ST-10000563,80,100,4,5,320,20.0,380.0,60.0
Appliances,OFF-AP-10004487,40,50,3,2,120,3.0,147.0,27.0
Binders,OFF-BI-10002854,40,40,8,4,320,12.8,307.2,-12.800000000000011
Paper,OFF-PA-10004621,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Chairs,FUR-CH-10001973,320,390,5,4,1600,78.0,1872.0,272.0
Paper,OFF-PA-10004040,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Accessories,TEC-AC-10000580,50,60,1,2,50,1.2,58.8,8.799999999999997
Art,OFF-AR-10004022,80,90,3,3,240,8.100000000000001,261.9,21.899999999999977
Accessories,TEC-AC-10004209,20,30,3,5,60,4.5,85.5,25.5
Accessories,TEC-AC-10000023,70,80,4,5,280,16.0,304.0,24.0
Phones,TEC-PH-10003505,250,280,3,5,750,42.0,798.0,48.0
Labels,OFF-LA-10000121,20,20,3,3,60,1.7999999999999998,58.2,-1.7999999999999972
Binders,OFF-BI-10002026,20,20,1,3,20,0.6,19.4,-0.6000000000000014
Paper,OFF-PA-10000994,240,250,3,5,720,37.5,712.5,-7.5
Binders,OFF-BI-10002813,0,0,7,4,0,0.0,0.0,0.0
Storage,OFF-ST-10000617,10,10,5,2,50,1.0,49.0,-1.0
Art,OFF-AR-10004817,20,20,3,3,60,1.7999999999999998,58.2,-1.7999999999999972
Furnishings,FUR-FU-10000397,40,40,2,5,80,4.0,76.0,-4.0
Binders,OFF-BI-10000605,10,10,4,4,40,1.6,38.4,-1.6000000000000014
Art,OFF-AR-10001860,20,20,3,4,60,2.4000000000000004,57.6,-2.3999999999999986
Binders,OFF-BI-10004970,10,10,4,5,40,2.0,38.0,-2.0
Paper,OFF-PA-10003172,30,30,5,2,150,3.0,147.0,-3.0
Supplies,OFF-SU-10001218,20,30,3,4,60,3.5999999999999996,86.4,26.400000000000006
Paper,OFF-PA-10002968,100,110,5,4,500,22.0,528.0,28.0
Labels,OFF-LA-10000134,0,0,1,3,0,0.0,0.0,0.0
Appliances,OFF-AP-10004487,770,850,13,5,10010,552.5,10497.5,487.5
Binders,OFF-BI-10002103,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Binders,OFF-BI-10004632,20,20,2,4,40,1.6,38.4,-1.6000000000000014
Phones,TEC-PH-10003555,90,110,5,3,450,16.5,533.5,83.5
Storage,OFF-ST-10001590,30,30,2,4,60,2.4,57.6,-2.3999999999999986
Furnishings,FUR-FU-10003664,500,570,6,4,3000,136.8,3283.2,283.1999999999998
Furnishings,FUR-FU-10003664,260,290,3,4,780,34.8,835.2,55.200000000000045
Bookcases,FUR-BO-10003433,50,60,2,2,100,2.4,117.6,17.599999999999994
Furnishings,FUR-FU-10002554,20,20,1,5,20,1.0,19.0,-1.0
Phones,TEC-PH-10001557,270,290,3,3,810,26.099999999999998,843.9,33.89999999999998
Phones,TEC-PH-10003437,390,420,7,5,2730,147.0,2793.0,63.0
Paper,OFF-PA-10002986,40,50,7,4,280,14.0,336.0,56.0
Binders,OFF-BI-10000320,20,20,3,5,60,3.0,57.0,-3.0
Appliances,OFF-AP-10003971,20,20,2,3,40,1.2,38.8,-1.2000000000000028
Storage,OFF-ST-10001469,130,160,3,3,390,14.399999999999999,465.6,75.60000000000002
Chairs,FUR-CH-10003846,140,160,2,2,280,6.4,313.6,33.60000000000002
Labels,OFF-LA-10001404,0,0,1,2,0,0.0,0.0,0.0
Labels,OFF-LA-10001474,100,120,4,5,400,24.0,456.0,56.0
Chairs,FUR-CH-10003199,150,160,2,2,300,6.4,313.6,13.600000000000023
Paper,OFF-PA-10003072,30,40,6,4,180,9.600000000000001,230.4,50.400000000000006
Furnishings,FUR-FU-10004960,140,180,8,4,1120,57.6,1382.4,262.4000000000001
Supplies,OFF-SU-10003505,510,580,5,4,2550,116.0,2784.0,234.0
Accessories,TEC-AC-10003116,10,10,1,2,10,0.2,9.8,-0.1999999999999993
Phones,TEC-PH-10004586,490,580,2,4,980,46.4,1113.6,133.5999999999999
Binders,OFF-BI-10000546,10,10,6,2,60,1.2000000000000002,58.8,-1.2000000000000028
Binders,OFF-BI-10002071,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Storage,OFF-ST-10001490,240,290,2,2,480,11.6,568.4,88.39999999999998
Appliances,OFF-AP-10004859,70,70,5,2,350,7.0,343.0,-7.0
Paper,OFF-PA-10002659,10,10,4,3,40,1.2,38.8,-1.2000000000000028
Storage,OFF-ST-10001321,40,50,3,5,120,7.5,142.5,22.5
Binders,OFF-BI-10004139,20,20,6,5,120,6.0,114.0,-6.0
Furnishings,FUR-FU-10001867,40,50,6,4,240,12.0,288.0,48.0
Paper,OFF-PA-10004156,10,10,1,4,10,0.4,9.6,-0.40000000000000036
Art,OFF-AR-10002818,80,90,4,5,320,18.0,342.0,22.0
Furnishings,FUR-FU-10003691,40,40,3,5,120,6.0,114.0,-6.0
Phones,TEC-PH-10000347,0,0,1,3,0,0.0,0.0,0.0
Storage,OFF-ST-10004507,30,30,2,4,60,2.4,57.6,-2.3999999999999986
Binders,OFF-BI-10002012,0,0,3,5,0,0.0,0.0,0.0
Appliances,OFF-AP-10001303,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Binders,OFF-BI-10003684,110,140,8,2,880,22.4,1097.6,217.5999999999999
Storage,OFF-ST-10002574,500,550,4,3,2000,66.0,2134.0,134.0
Furnishings,FUR-FU-10003724,30,30,3,3,90,2.7,87.3,-2.700000000000003
Furnishings,FUR-FU-10004018,30,30,2,5,60,3.0,57.0,-3.0
Phones,TEC-PH-10002549,630,680,3,4,1890,81.6,1958.4,68.40000000000009
Paper,OFF-PA-10004911,70,80,8,5,560,32.0,608.0,48.0
Machines,TEC-MA-10002178,600,700,2,5,1200,70.0,1330.0,130.0
Binders,OFF-BI-10003694,20,20,5,5,100,5.0,95.0,-5.0
Binders,OFF-BI-10000474,30,30,6,5,180,9.0,171.0,-9.0
Art,OFF-AR-10000411,40,50,3,3,120,4.5,145.5,25.5
Labels,OFF-LA-10000262,10,10,5,5,50,2.5,47.5,-2.5
Appliances,OFF-AP-10001154,80,90,2,4,160,7.2,172.8,12.800000000000011
Paper,OFF-PA-10000466,50,50,7,3,350,10.5,339.5,-10.5
Art,OFF-AR-10003829,20,20,6,4,120,4.800000000000001,115.2,-4.799999999999997
Binders,OFF-BI-10001758,40,50,10,4,400,20.0,480.0,80.0
Binders,OFF-BI-10000136,40,40,6,5,240,12.0,228.0,-12.0
Chairs,FUR-CH-10002880,230,260,3,5,690,39.0,741.0,51.0
Storage,OFF-ST-10000649,30,30,2,4,60,2.4,57.6,-2.3999999999999986
Phones,TEC-PH-10003092,160,180,5,2,800,18.0,882.0,82.0
Paper,OFF-PA-10002250,20,20,3,3,60,1.7999999999999998,58.2,-1.7999999999999972
Tables,FUR-TA-10003473,270,300,1,2,270,6.0,294.0,24.0
Storage,OFF-ST-10001522,180,220,3,5,540,33.0,627.0,87.0
Storage,OFF-ST-10000563,230,280,11,3,2530,92.4,2987.6,457.5999999999999
Paper,OFF-PA-10003641,70,80,3,2,210,4.800000000000001,235.2,25.19999999999999
Furnishings,FUR-FU-10000010,0,0,1,4,0,0.0,0.0,0.0
Chairs,FUR-CH-10002961,140,150,2,5,280,15.0,285.0,5.0
Art,OFF-AR-10002956,110,120,7,2,770,16.8,823.2,53.200000000000045
Paper,OFF-PA-10004041,20,20,4,2,80,1.6,78.4,-1.5999999999999943
Phones,TEC-PH-10001336,270,310,4,5,1080,62.0,1178.0,98.0
Binders,OFF-BI-10001036,40,40,14,3,560,16.8,543.2,-16.799999999999955
Machines,TEC-MA-10003183,90,100,2,5,180,10.0,190.0,10.0
Accessories,TEC-AC-10001314,190,240,6,5,1140,72.0,1368.0,228.0
Phones,TEC-PH-10002563,180,200,2,4,360,16.0,384.0,24.0
Chairs,FUR-CH-10003312,770,900,4,3,3080,108.0,3492.0,412.0
Furnishings,FUR-FU-10001588,140,150,5,4,700,30.0,720.0,20.0
Bookcases,FUR-BO-10002613,560,590,7,3,3920,123.89999999999999,4006.1,86.09999999999991
Art,OFF-AR-10003405,10,10,3,5,30,1.5,28.5,-1.5
Accessories,TEC-AC-10004510,50,50,3,5,150,7.5,142.5,-7.5
Labels,OFF-LA-10002312,30,30,2,5,60,3.0,57.0,-3.0
Binders,OFF-BI-10000042,20,20,4,5,80,4.0,76.0,-4.0
Tables,FUR-TA-10003008,850,910,5,2,4250,91.0,4459.0,209.0
Appliances,OFF-AP-10003590,960,1090,3,5,2880,163.5,3106.5,226.5
Paper,OFF-PA-10000806,400,450,8,5,3200,180.0,3420.0,220.0
Art,OFF-AR-10000896,20,20,5,3,100,3.0,97.0,-3.0
Phones,TEC-PH-10002310,360,400,5,2,1800,40.0,1960.0,160.0
Storage,OFF-ST-10002289,140,160,5,5,700,40.0,760.0,60.0
Binders,OFF-BI-10002852,10,10,1,5,10,0.5,9.5,-0.5
Furnishings,FUR-FU-10003394,70,80,3,5,210,12.0,228.0,18.0
Storage,OFF-ST-10002344,60,80,1,3,60,2.4,77.6,17.599999999999994
Paper,OFF-PA-10001289,310,350,9,2,2790,63.0,3087.0,297.0
Fasteners,OFF-FA-10000053,10,10,5,5,50,2.5,47.5,-2.5
Furnishings,FUR-FU-10004091,20,20,3,5,60,3.0,57.0,-3.0
Bookcases,FUR-BO-10004015,230,240,2,4,460,19.2,460.8,0.8000000000000114
Envelopes,OFF-EN-10003001,160,170,2,4,320,13.6,326.4,6.399999999999977
Phones,TEC-PH-10000215,90,100,3,5,270,15.0,285.0,15.0
Phones,TEC-PH-10003645,420,480,3,5,1260,72.0,1368.0,108.0
Paper,OFF-PA-10000357,110,120,3,5,330,18.0,342.0,12.0
Storage,OFF-ST-10004804,130,150,3,5,390,22.5,427.5,37.5
Paper,OFF-PA-10003892,280,340,7,4,1960,95.2,2284.8,324.8000000000002
Art,OFF-AR-10003514,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
Tables,FUR-TA-10002958,550,650,5,4,2750,130.0,3120.0,370.0
Tables,FUR-TA-10001676,60,70,3,3,180,6.300000000000001,203.7,23.69999999999999
Binders,OFF-BI-10000822,20,20,4,5,80,4.0,76.0,-4.0
Paper,OFF-PA-10004971,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Accessories,TEC-AC-10002323,90,90,4,4,360,14.4,345.6,-14.399999999999977
Paper,OFF-PA-10004888,10,10,1,2,10,0.2,9.8,-0.1999999999999993
Phones,TEC-PH-10003988,20,20,2,2,40,0.8,39.2,-0.7999999999999972
Envelopes,OFF-EN-10002230,200,250,3,3,600,22.5,727.5,127.5
Tables,FUR-TA-10002622,200,210,2,5,400,21.0,399.0,-1.0
Paper,OFF-PA-10000418,350,420,5,5,1750,105.0,1995.0,245.0
Supplies,OFF-SU-10004498,10,10,1,2,10,0.2,9.8,-0.1999999999999993
Tables,FUR-TA-10001039,130,150,3,4,390,18.0,432.0,42.0
Accessories,TEC-AC-10004659,100,120,2,4,200,9.6,230.4,30.400000000000006
Art,OFF-AR-10002240,70,80,2,4,140,6.4,153.6,13.599999999999994
Furnishings,FUR-FU-10001967,30,40,2,2,60,1.6,78.4,18.400000000000006
Tables,FUR-TA-10002356,320,390,3,2,960,23.4,1146.6,186.5999999999999
Labels,OFF-LA-10003923,20,20,2,2,40,0.8,39.2,-0.7999999999999972
Chairs,FUR-CH-10002335,380,410,2,2,760,16.4,803.6,43.60000000000002
Furnishings,FUR-FU-10000723,140,170,4,5,560,34.0,646.0,86.0
Binders,OFF-BI-10002867,280,330,7,4,1960,92.39999999999999,2217.6,257.5999999999999
Accessories,TEC-AC-10000580,230,240,3,2,690,14.399999999999999,705.6,15.600000000000023
Furnishings,FUR-FU-10003976,30,40,3,4,90,4.800000000000001,115.2,25.200000000000003
Phones,TEC-PH-10002922,860,950,7,5,6020,332.5,6317.5,297.5
Accessories,TEC-AC-10004353,120,150,3,3,360,13.5,436.5,76.5
Furnishings,FUR-FU-10001706,0,0,4,5,0,0.0,0.0,0.0
Paper,OFF-PA-10000501,70,90,4,3,280,10.8,349.2,69.19999999999999
Binders,OFF-BI-10000778,60,70,2,2,120,2.8,137.2,17.19999999999999
Appliances,OFF-AP-10004980,50,60,2,2,100,2.4,117.6,17.599999999999994
Binders,OFF-BI-10003984,70,80,9,2,630,14.4,705.6,75.60000000000002
Storage,OFF-ST-10000798,110,120,6,4,660,28.799999999999997,691.2,31.200000000000045
Phones,TEC-PH-10001750,240,260,5,3,1200,39.0,1261.0,61.0
Storage,OFF-ST-10002743,330,360,4,4,1320,57.6,1382.4,62.40000000000009
Binders,OFF-BI-10002949,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Envelopes,OFF-EN-10002600,10,10,5,4,50,2.0,48.0,-2.0
Binders,OFF-BI-10003708,30,30,5,3,150,4.5,145.5,-4.5
Labels,OFF-LA-10003510,370,430,14,2,5180,120.39999999999999,5899.6,719.6000000000004
Phones,TEC-PH-10003092,190,220,8,5,1520,88.0,1672.0,152.0
Binders,OFF-BI-10001191,140,150,6,3,840,27.0,873.0,33.0
Supplies,OFF-SU-10004115,10,10,1,2,10,0.2,9.8,-0.1999999999999993
Chairs,FUR-CH-10000513,1550,1820,14,3,21700,764.4,24715.6,3015.5999999999985
Paper,OFF-PA-10003673,20,30,5,3,100,4.5,145.5,45.5
Paper,OFF-PA-10001639,30,30,6,5,180,9.0,171.0,-9.0
Art,OFF-AR-10003829,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Accessories,TEC-AC-10004975,230,260,3,5,690,39.0,741.0,51.0
Chairs,FUR-CH-10002024,2330,2450,5,5,11650,612.5,11637.5,-12.5
Binders,OFF-BI-10004364,30,30,5,3,150,4.5,145.5,-4.5
Paper,OFF-PA-10001712,40,40,4,4,160,6.4,153.6,-6.400000000000006
Binders,OFF-BI-10001510,30,40,2,5,60,4.0,76.0,16.0
Paper,OFF-PA-10002713,10,10,2,5,20,1.0,19.0,-1.0
Storage,OFF-ST-10002974,130,140,4,4,520,22.4,537.6,17.600000000000023
Phones,TEC-PH-10004165,1580,1980,9,2,14220,356.40000000000003,17463.6,3243.5999999999985
Storage,OFF-ST-10004804,150,160,4,2,600,12.8,627.2,27.200000000000045
Chairs,FUR-CH-10004289,410,470,7,2,2870,65.8,3224.2,354.1999999999998
Phones,TEC-PH-10002564,50,50,2,2,100,2.0,98.0,-2.0
Binders,OFF-BI-10004876,0,0,3,4,0,0.0,0.0,0.0
Phones,TEC-PH-10004348,80,90,3,4,240,10.8,259.2,19.19999999999999
Binders,OFF-BI-10004352,0,0,1,2,0,0.0,0.0,0.0
Paper,OFF-PA-10001685,60,70,7,5,420,24.5,465.5,45.5
Binders,OFF-BI-10000666,80,90,3,3,240,8.100000000000001,261.9,21.899999999999977
Binders,OFF-BI-10004352,30,30,5,5,150,7.5,142.5,-7.5
Machines,TEC-MA-10000010,2460,3040,8,3,19680,729.6,23590.4,3910.4000000000015
Binders,OFF-BI-10000977,80,90,3,4,240,10.8,259.2,19.19999999999999
Tables,FUR-TA-10002530,370,450,3,2,1110,27.0,1323.0,213.0
Binders,OFF-BI-10002412,40,50,9,5,360,22.5,427.5,67.5
Labels,OFF-LA-10001569,20,20,4,2,80,1.6,78.4,-1.5999999999999943
Furnishings,FUR-FU-10001473,30,30,2,2,60,1.2,58.8,-1.2000000000000028
Binders,OFF-BI-10001765,50,60,2,2,100,2.4,117.6,17.599999999999994
Tables,FUR-TA-10001095,220,240,2,2,440,9.6,470.4,30.399999999999977
Accessories,TEC-AC-10004571,150,160,2,4,300,12.8,307.2,7.199999999999989
Chairs,FUR-CH-10002126,950,1020,6,3,5700,183.60000000000002,5936.4,236.39999999999964
Fasteners,OFF-FA-10001754,0,0,2,4,0,0.0,0.0,0.0
Furnishings,FUR-FU-10001602,110,120,4,3,440,14.4,465.6,25.600000000000023
Accessories,TEC-AC-10001767,80,100,3,5,240,15.0,285.0,45.0
Accessories,TEC-AC-10002402,230,260,4,4,920,41.6,998.4,78.39999999999998
Chairs,FUR-CH-10000847,730,870,3,4,2190,104.39999999999999,2505.6,315.5999999999999
Binders,OFF-BI-10003982,30,40,2,2,60,1.6,78.4,18.400000000000006
Paper,OFF-PA-10001293,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Art,OFF-AR-10000634,10,10,2,5,20,1.0,19.0,-1.0
Labels,OFF-LA-10004272,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Furnishings,FUR-FU-10004270,10,10,4,5,40,2.0,38.0,-2.0
Art,OFF-AR-10003770,20,20,6,2,120,2.4000000000000004,117.6,-2.4000000000000057
Binders,OFF-BI-10000320,20,20,3,4,60,2.4000000000000004,57.6,-2.3999999999999986
Labels,OFF-LA-10003121,20,30,7,2,140,4.2,205.8,65.80000000000001
Supplies,OFF-SU-10000381,50,50,7,5,350,17.5,332.5,-17.5
Phones,TEC-PH-10000376,30,30,4,4,120,4.8,115.2,-4.799999999999997
Paper,OFF-PA-10002262,30,30,4,2,120,2.4,117.6,-2.4000000000000057
Paper,OFF-PA-10002464,30,40,7,5,210,14.0,266.0,56.0
Storage,OFF-ST-10002214,20,30,3,5,60,4.5,85.5,25.5
Art,OFF-AR-10003560,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Paper,OFF-PA-10000130,0,0,1,5,0,0.0,0.0,0.0
Accessories,TEC-AC-10000865,160,180,3,5,480,27.0,513.0,33.0
Fasteners,OFF-FA-10003021,0,0,2,2,0,0.0,0.0,0.0
Phones,TEC-PH-10003580,1150,1210,7,3,8050,254.09999999999997,8215.9,165.89999999999964
Accessories,TEC-AC-10001109,80,90,3,5,240,13.5,256.5,16.5
Furnishings,FUR-FU-10003347,40,40,3,5,120,6.0,114.0,-6.0
Labels,OFF-LA-10000452,10,10,2,5,20,1.0,19.0,-1.0
Envelopes,OFF-EN-10002986,50,60,4,3,200,7.2,232.8,32.80000000000001
Paper,OFF-PA-10001838,10,10,1,2,10,0.2,9.8,-0.1999999999999993
Chairs,FUR-CH-10000785,870,980,6,2,5220,117.60000000000001,5762.4,542.3999999999996
Furnishings,FUR-FU-10002885,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Art,OFF-AR-10002952,30,40,3,2,90,2.4000000000000004,117.6,27.599999999999994
Art,OFF-AR-10003759,10,10,7,3,70,2.1,67.9,-2.0999999999999943
Storage,OFF-ST-10004950,20,20,1,5,20,1.0,19.0,-1.0
Art,OFF-AR-10001940,10,10,5,4,50,2.0,48.0,-2.0
Binders,OFF-BI-10003981,20,20,5,5,100,5.0,95.0,-5.0
Paper,OFF-PA-10002749,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
Paper,OFF-PA-10003823,200,220,9,2,1800,39.6,1940.4,140.4000000000001
Storage,OFF-ST-10003716,500,540,3,5,1500,81.0,1539.0,39.0
Phones,TEC-PH-10001300,30,30,2,3,60,1.8,58.2,-1.7999999999999972
Furnishings,FUR-FU-10000010,10,10,2,5,20,1.0,19.0,-1.0
Art,OFF-AR-10001868,10,10,4,4,40,1.6,38.4,-1.6000000000000014
Tables,FUR-TA-10003715,920,1000,6,3,5520,180.0,5820.0,300.0
Binders,OFF-BI-10003708,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
Machines,TEC-MA-10004458,380,400,4,4,1520,64.0,1536.0,16.0
Binders,OFF-BI-10004965,30,30,3,3,90,2.7,87.3,-2.700000000000003
Furnishings,FUR-FU-10004270,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Art,OFF-AR-10002135,310,390,8,4,2480,124.8,2995.2,515.1999999999998
Art,OFF-AR-10003514,30,40,9,2,270,7.2,352.8,82.80000000000001
Storage,OFF-ST-10002276,190,200,3,2,570,12.0,588.0,18.0
Binders,OFF-BI-10001098,20,20,5,2,100,2.0,98.0,-2.0
Binders,OFF-BI-10001636,10,10,4,4,40,1.6,38.4,-1.6000000000000014
Chairs,FUR-CH-10002961,50,60,1,3,50,1.8,58.2,8.200000000000003
Tables,FUR-TA-10004256,1470,1670,4,5,5880,334.0,6346.0,466.0
Binders,OFF-BI-10004593,70,80,2,4,140,6.4,153.6,13.599999999999994
Binders,OFF-BI-10002827,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Binders,OFF-BI-10001759,20,20,7,5,140,7.0,133.0,-7.0
Art,OFF-AR-10001419,20,20,5,2,100,2.0,98.0,-2.0
Furnishings,FUR-FU-10002253,170,210,6,2,1020,25.200000000000003,1234.8,214.79999999999995
Paper,OFF-PA-10002586,20,20,5,5,100,5.0,95.0,-5.0
Paper,OFF-PA-10003039,180,200,8,3,1440,48.0,1552.0,112.0
Storage,OFF-ST-10004804,210,250,6,2,1260,30.0,1470.0,210.0
Art,OFF-AR-10004042,80,90,6,2,480,10.8,529.2,49.200000000000045
Art,OFF-AR-10002221,0,0,2,2,0,0.0,0.0,0.0
Furnishings,FUR-FU-10002456,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Fasteners,OFF-FA-10004968,30,30,7,4,210,8.4,201.6,-8.400000000000006
Paper,OFF-PA-10001274,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Paper,OFF-PA-10001125,60,70,3,3,180,6.300000000000001,203.7,23.69999999999999
Storage,OFF-ST-10000344,10,10,1,4,10,0.4,9.6,-0.40000000000000036
Fasteners,OFF-FA-10000585,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Storage,OFF-ST-10003324,170,210,6,4,1020,50.400000000000006,1209.6,189.5999999999999
Bookcases,FUR-BO-10004015,170,200,2,2,340,8.0,392.0,52.0
Storage,OFF-ST-10000419,40,40,3,3,120,3.5999999999999996,116.4,-3.5999999999999943
Appliances,OFF-AP-10001626,10,10,3,5,30,1.5,28.5,-1.5
Phones,TEC-PH-10000439,30,40,1,3,30,1.2,38.8,8.799999999999997
Art,OFF-AR-10003478,20,20,2,3,40,1.2,38.8,-1.2000000000000028
Bookcases,FUR-BO-10002545,690,780,3,4,2070,93.6,2246.4,176.4000000000001
Binders,OFF-BI-10001765,200,240,7,2,1400,33.6,1646.4,246.4000000000001
Furnishings,FUR-FU-10003981,10,10,5,4,50,2.0,48.0,-2.0
Fasteners,OFF-FA-10001561,10,10,6,5,60,3.0,57.0,-3.0
Binders,OFF-BI-10004230,70,80,3,5,210,12.0,228.0,18.0
Paper,OFF-PA-10000350,30,30,4,3,120,3.6,116.4,-3.5999999999999943
Bookcases,FUR-BO-10002613,1350,1570,7,2,9450,219.79999999999998,10770.2,1320.2000000000007
Paper,OFF-PA-10000994,310,340,4,2,1240,27.2,1332.8,92.79999999999995
Binders,OFF-BI-10002867,20,20,2,4,40,1.6,38.4,-1.6000000000000014
Storage,OFF-ST-10001291,20,30,2,3,40,1.8,58.2,18.200000000000003
Copiers,TEC-CO-10001046,470,560,1,2,470,11.2,548.8,78.79999999999995
Appliances,OFF-AP-10004868,10,10,6,4,60,2.4000000000000004,57.6,-2.3999999999999986
Paper,OFF-PA-10000806,90,110,2,4,180,8.8,211.2,31.19999999999999
Labels,OFF-LA-10002195,20,20,7,3,140,4.2,135.8,-4.199999999999989
Binders,OFF-BI-10003719,110,120,5,4,550,24.0,576.0,26.0
Art,OFF-AR-10001315,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
Accessories,TEC-AC-10000171,80,90,4,4,320,14.4,345.6,25.600000000000023
Envelopes,OFF-EN-10003134,10,10,1,5,10,0.5,9.5,-0.5
Art,OFF-AR-10001955,70,80,5,2,350,8.0,392.0,42.0
Tables,FUR-TA-10001039,140,170,2,2,280,6.8,333.2,53.19999999999999
Binders,OFF-BI-10003712,40,40,9,5,360,18.0,342.0,-18.0
Labels,OFF-LA-10001641,20,20,6,3,120,3.5999999999999996,116.4,-3.5999999999999943
Art,OFF-AR-10003732,0,0,1,2,0,0.0,0.0,0.0
Tables,FUR-TA-10000577,860,1040,5,2,4300,104.0,5096.0,796.0
Paper,OFF-PA-10004000,10,10,3,5,30,1.5,28.5,-1.5
Storage,OFF-ST-10001370,290,350,5,5,1450,87.5,1662.5,212.5
